asset_id,board,manufacturer,processor,reference_type,review,file,sha256,source_urls,rights_status,original_collection_paths
source-e297e5387374823331,reSpeaker XVF3800 USB 4-Mic Array,Seeed Studio,,source reference,Unreviewed source,media/61486498cd13062484cfed2b6e8bcc3ea60d826043e7df6468b862c35048770b.jpg,61486498cd13062484cfed2b6e8bcc3ea60d826043e7df6468b862c35048770b,https://files.seeedstudio.com/wiki/respeaker_xvf3800_usb/no-xiao-xvf.jpg | https://wiki.seeedstudio.com/respeaker_xvf3800_introduction/,Source rights not yet established,Seeed Studio Board Reference/reSpeaker (Audio & Voice)/reSpeaker XVF3800 USB 4-Mic Array/reSpeaker XVF3800 USB 4-Mic Array - Hardware Overview.jpg
srcm-167,RS-232 To TTL Converter (MAX3232IDR),Seeed Studio,,pinout image,Reviewed source,media/d18a0a25c984aaea84187be894cdc5eac3395e7b39b81e2094b52be8d8d3ee42.jpg,d18a0a25c984aaea84187be894cdc5eac3395e7b39b81e2094b52be8d8d3ee42,https://files.seeedstudio.com/wiki/RS-232_To_TTL_Conveter-MAX3232IDR/img/connect.jpg | https://wiki.seeedstudio.com/RS-232_To_TTL_Conveter-MAX3232IDR/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/RS-232 To TTL Converter (MAX3232IDR)/Pinout Images/RS-232 To TTL Converter (MAX3232IDR) - Pinout - srcm-167.jpg | Seeed Studio Board Reference/Programmers, Debuggers & Tools/RS-232 To TTL Converter (MAX3232IDR)/RS-232 To TTL Converter (MAX3232IDR) - Pinout.jpg"
srcm-178,RS-485 Shield for Raspberry Pi,Seeed Studio,,board labeling image,Reviewed source,media/67609d9c81d1e0b8f8c2c06654a03cf97bc4ae50fb78ddb1680f5a7d3d37ec9b.jpg,67609d9c81d1e0b8f8c2c06654a03cf97bc4ae50fb78ddb1680f5a7d3d37ec9b,https://files.seeedstudio.com/wiki/RS-485_Shield_for_Raspberry_Pi/img/Pin_map_2.jpg | https://wiki.seeedstudio.com/RS-485_Shield_for_Raspberry_Pi/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/RS-485 Shield for Raspberry Pi/Board Labels/RS-485 Shield for Raspberry Pi - Pinout - srcm-178.jpg | Seeed Studio Board Reference/Raspberry Pi HATs & Add-ons/RS-485 Shield for Raspberry Pi/RS-485 Shield for Raspberry Pi - Pinout.jpg
source-ea69ea98329e4968b8,RS-485 Shield for Raspberry Pi,Seeed Studio,,source reference,Unreviewed source,media/0d35f24b200e54a0554ae062fcd942a5805bce1ac427c9b1706e2b67ad8b9f95.jpg,0d35f24b200e54a0554ae062fcd942a5805bce1ac427c9b1706e2b67ad8b9f95,https://files.seeedstudio.com/wiki/RS-485_Shield_for_Raspberry_Pi/img/Pin_map.jpg | https://wiki.seeedstudio.com/RS-485_Shield_for_Raspberry_Pi/,Source rights not yet established,Seeed Studio Board Reference/Raspberry Pi HATs & Add-ons/RS-485 Shield for Raspberry Pi/RS-485 Shield for Raspberry Pi - Hardware Overview.jpg
srcm-245,RS485 Expansion Board for XIAO,Seeed Studio,,pinout image,Reviewed source,media/88e71425a3ef079f2cdbe69f9db31e3df7f6fb237a570bd3d8264a027dfa2cd3.png,88e71425a3ef079f2cdbe69f9db31e3df7f6fb237a570bd3d8264a027dfa2cd3,https://files.seeedstudio.com/wiki/rs485_ExpansionBoard/pinlist.png | https://wiki.seeedstudio.com/XIAO-RS485-Expansion-Board/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/RS485 Expansion Board for XIAO/Pinout Images/RS485 Expansion Board for XIAO - Pinout - srcm-245.png | Seeed Studio Board Reference/XIAO/XIAO Expansion Boards & Add-ons/RS485 Expansion Board for XIAO/RS485 Expansion Board for XIAO - Pinout.png
srcm-116,SD Card Shield,Seeed Studio,,board labeling image,Reviewed source,media/02b9e54659f964e3ac5303232b43e4c49e1c7e2b5545ba3af12f13b371e159ca.jpg,02b9e54659f964e3ac5303232b43e4c49e1c7e2b5545ba3af12f13b371e159ca,https://files.seeedstudio.com/wiki/SD_Card_Shield/img/Sdcardshield_01.jpg | https://wiki.seeedstudio.com/SD_Card_Shield/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/SD Card Shield/Board Labels/SD Card Shield - Pinout - srcm-116.jpg | Seeed Studio Board Reference/Arduino Shields/SD Card Shield/SD Card Shield - Pinout.jpg
srcm-227,Serial Port Bluetooth Module (Master-Slave),Seeed Studio,,pinout image,Reviewed source,media/bde0aff47cb55cc116e1ca3a69a30240420249ffe8bce4cf769288f1f9389e3e.jpg,bde0aff47cb55cc116e1ca3a69a30240420249ffe8bce4cf769288f1f9389e3e,https://files.seeedstudio.com/wiki/Serial_port_bluetooth_module_Master-Slave/img/Bluetooth-module-pin.JPG | https://wiki.seeedstudio.com/Serial_port_bluetooth_module_Master-Slave/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/Serial Port Bluetooth Module (Master-Slave)/Pinout Images/Serial Port Bluetooth Module (Master-Slave) - Pinout - srcm-227.jpg | Seeed Studio Board Reference/Wireless, LoRa & RF Modules/Serial Port Bluetooth Module (Master-Slave)/Serial Port Bluetooth Module (Master-Slave) - Pinout.jpg"
srcm-170,UartSB Frame,Seeed Studio,,pinout image,Reviewed source,media/95615f7b56a80e668ff95385270c3751e82a260afce9adb65ec055e8d8efefae.png,95615f7b56a80e668ff95385270c3751e82a260afce9adb65ec055e8d8efefae,https://files.seeedstudio.com/wiki/UartSB_Frame/img/UartSB_Frame_Outline_35mmx20mm.png | https://wiki.seeedstudio.com/UartSB_Frame/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/UartSB Frame/Pinout Images/UartSB Frame - Pinout - srcm-170.png | Seeed Studio Board Reference/Programmers, Debuggers & Tools/UartSB Frame/UartSB Frame - Pinout.png"
srcm-168,UartSB Frame,Seeed Studio,,board labeling image,Reviewed source,media/cda0172381164ae1f657332b0c77bb28acc64e5e418835c767121ebe354cf177.jpg,cda0172381164ae1f657332b0c77bb28acc64e5e418835c767121ebe354cf177,https://files.seeedstudio.com/wiki/UartSB_Frame/img/Seeeduino_Frame_UarSBs_Bottom.jpg | https://wiki.seeedstudio.com/UartSB_Frame/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/UartSB Frame/Board Labels/UartSB Frame - Pinout (Back) - srcm-168.jpg | Seeed Studio Board Reference/Programmers, Debuggers & Tools/UartSB Frame/UartSB Frame - Pinout (Back).jpg"
srcm-169,UartSB Frame,Seeed Studio,,board labeling image,Reviewed source,media/300a0fae34d788a9e61f69c0acdea67cd1e43f9692e0717d36a30db9ff534651.jpg,300a0fae34d788a9e61f69c0acdea67cd1e43f9692e0717d36a30db9ff534651,https://files.seeedstudio.com/wiki/UartSB_Frame/img/Seeeduino_Frame_UarSBs_Top.jpg | https://wiki.seeedstudio.com/UartSB_Frame/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/UartSB Frame/Board Labels/UartSB Frame - Pinout (Top) - srcm-169.jpg | Seeed Studio Board Reference/Programmers, Debuggers & Tools/UartSB Frame/UartSB Frame - Pinout (Top).jpg"
srcm-171,UartSBee V3.1,Seeed Studio,,pinout image,Reviewed source,media/8fdcdaf2f00cb3bd3aabe95d4f24ded08673e335daa561774f08de85640cb66d.png,8fdcdaf2f00cb3bd3aabe95d4f24ded08673e335daa561774f08de85640cb66d,https://files.seeedstudio.com/wiki/UartSBee_V3.1/img/UartSBee_Bottom_Bit_Bang.png | https://wiki.seeedstudio.com/UartSBee_V3.1/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/UartSBee V3.1/Pinout Images/UartSBee V3.1 - Pinout (Back) - srcm-171.png | Seeed Studio Board Reference/Programmers, Debuggers & Tools/UartSBee V3.1/UartSBee V3.1 - Pinout (Back).png"
source-2fc782ef81f0810801,UartSBee V3.1,Seeed Studio,,source reference,Unreviewed source,media/a78906199bf65d99654b0b3c96aceaaeea97ef563b51fc32587b5b5e4a304a8f.jpg,a78906199bf65d99654b0b3c96aceaaeea97ef563b51fc32587b5b5e4a304a8f,https://files.seeedstudio.com/wiki/UartSBee_V3.1/img/Uartsbee-block-diagram.jpg | https://wiki.seeedstudio.com/UartSBee_V3.1/,Source rights not yet established,"Seeed Studio Board Reference/Programmers, Debuggers & Tools/UartSBee V3.1/UartSBee V3.1 - Block Diagram.jpg | Seeed Studio Board Reference/Programmers, Debuggers & Tools/UartSBee V4/UartSBee V4 - Block Diagram.jpg"
srcm-172,UartSBee V4,Seeed Studio,,pinout image,Reviewed source,media/8fdcdaf2f00cb3bd3aabe95d4f24ded08673e335daa561774f08de85640cb66d.png,8fdcdaf2f00cb3bd3aabe95d4f24ded08673e335daa561774f08de85640cb66d,https://files.seeedstudio.com/wiki/UartSBee_V3.1/img/UartSBee_Bottom_Bit_Bang.png | https://wiki.seeedstudio.com/UartSBee_V3.1/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/UartSBee V4/Pinout Images/UartSBee V4 - Pinout (Back) - srcm-172.png | Seeed Studio Board Reference/Programmers, Debuggers & Tools/UartSBee V4/UartSBee V4 - Pinout (Back).png"
srcm-246,Wi-Fi HaLow Module for XIAO,Seeed Studio,,board labeling image,Reviewed source,media/57e1ff9086539630deff510eab53766ca188055478086c808bceed32079804ab.jpg,57e1ff9086539630deff510eab53766ca188055478086c808bceed32079804ab,https://files.seeedstudio.com/wiki/wifi_halow/pic/20.jpg | https://wiki.seeedstudio.com/getting_started_with_wifi_halow_module_for_xiao/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/Wi-Fi HaLow Module for XIAO/Board Labels/Wi-Fi HaLow Module for XIAO - Pinout - srcm-246.jpg | Seeed Studio Board Reference/XIAO/XIAO Expansion Boards & Add-ons/Wi-Fi HaLow Module for XIAO/Wi-Fi HaLow Module for XIAO - Pinout.jpg
srcm-118,Wifi Shield V1.2,Seeed Studio,,pinout image,Reviewed source,media/2e0488f098fb989697474caa82b63e4fde6043ab544328cfea74d0ab72cdfad9.png,2e0488f098fb989697474caa82b63e4fde6043ab544328cfea74d0ab72cdfad9,https://files.seeedstudio.com/wiki/Wifi_shield_v1.2/img/Wifi_shield_v1.1_pinout.png | https://wiki.seeedstudio.com/Wifi_Shield_V1.2/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/Wifi Shield V1.2/Pinout Images/Wifi Shield V1.2 - Pinout - srcm-118.png | Seeed Studio Board Reference/Arduino Shields/Wifi Shield V1.2/Wifi Shield V1.2 - Pinout.png
srcm-117,Wifi Shield V1.2,Seeed Studio,,board labeling image,Reviewed source,media/6bfcd74c21ddc66c334ee8506a9411a8411e44cfc8089af726b6c546b76dc894.png,6bfcd74c21ddc66c334ee8506a9411a8411e44cfc8089af726b6c546b76dc894,https://files.seeedstudio.com/wiki/Wifi_shield_v1.2/img/Wifi_shield_v1.1_front.png | https://wiki.seeedstudio.com/Wifi_Shield_V1.2/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/Wifi Shield V1.2/Board Labels/Wifi Shield V1.2 - Pinout (Front) - srcm-117.png | Seeed Studio Board Reference/Arduino Shields/Wifi Shield V1.2/Wifi Shield V1.2 - Pinout (Front).png
source-c325c6dbc017a24aa1,Wifi Shield V1.2,Seeed Studio,,source reference,Unreviewed source,media/236fe2f0482b259b45cb721160411065c5180fd4422921de25503bc357e40a08.png,236fe2f0482b259b45cb721160411065c5180fd4422921de25503bc357e40a08,https://files.seeedstudio.com/wiki/Wifi_shield_v1.2/img/Wifi_shield_v1.1_back.png | https://wiki.seeedstudio.com/Wifi_Shield_V1.2/,Source rights not yet established,Seeed Studio Board Reference/Arduino Shields/Wifi Shield V1.2/Wifi Shield V1.2 - Hardware Overview (Back).png
source-cc0e5994ad6c7253e2,Wifi Shield V1.2,Seeed Studio,,source reference,Unreviewed source,media/b8ef78942d5ef860d2c66e774a31aa36b6fc706ba7fd485ec00e612174392137.png,b8ef78942d5ef860d2c66e774a31aa36b6fc706ba7fd485ec00e612174392137,https://files.seeedstudio.com/wiki/Wifi_shield_v1.2/img/Wifi_shield_v1.2_block1.png | https://wiki.seeedstudio.com/Wifi_Shield_V1.2/,Source rights not yet established,Seeed Studio Board Reference/Arduino Shields/Wifi Shield V1.2/Wifi Shield V1.2 - Hardware Overview (Front).png
source-0c8c02f7cf87f79a7b,Wifi Shield V1.2,Seeed Studio,,source reference,Unreviewed source,media/fe35496b20f86dae1e22e0d818561bda03ad89ae2ca01778cfa179b1e6cf29a5.png,fe35496b20f86dae1e22e0d818561bda03ad89ae2ca01778cfa179b1e6cf29a5,https://files.seeedstudio.com/wiki/Wifi_shield_v1.2/img/Wifi_shield_v1.2_breakout.png | https://wiki.seeedstudio.com/Wifi_Shield_V1.2/,Source rights not yet established,Seeed Studio Board Reference/Arduino Shields/Wifi Shield V1.2/Wifi Shield V1.2 - Pin Definition Table.png
srcm-119,Wifi Shield V2.0,Seeed Studio,,pinout image,Reviewed source,media/5129dbf1b8025cd56676d0442c1b0dfb3e2a548759ce8f2519eac0b5ada0c958.png,5129dbf1b8025cd56676d0442c1b0dfb3e2a548759ce8f2519eac0b5ada0c958,https://files.seeedstudio.com/wiki/Wifi_Shield_V2.0/img/Wifi_shield_v2_breakout.png | https://wiki.seeedstudio.com/Wifi_Shield_V2.0/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/Wifi Shield V2.0/Pinout Images/Wifi Shield V2.0 - Pinout - srcm-119.png | Seeed Studio Board Reference/Arduino Shields/Wifi Shield V2.0/Wifi Shield V2.0 - Pinout.png
source-8bbe7686ab968ef34c,Wifi Shield V2.0,Seeed Studio,,source reference,Unreviewed source,media/a31db8da33d5aaac519889f8576bdf8c40314e09467ae262d10e3bb613592511.png,a31db8da33d5aaac519889f8576bdf8c40314e09467ae262d10e3bb613592511,https://files.seeedstudio.com/wiki/Wifi_Shield_V2.0/img/Wifi_shield_v1.1_pinout.png | https://wiki.seeedstudio.com/Wifi_Shield_V2.0/,Source rights not yet established,Seeed Studio Board Reference/Arduino Shields/Wifi Shield V2.0/Wifi Shield V2.0 - Pin Functions.png
srcm-235,Wio-LR2021,Seeed Studio,,pinout image,Connector diagram visually inspected; independent electrical review pending,media/63ac27467f9c9f8e9286f7a0056ee75f26892d92a0d06b02690aa3f763273215.jpg,63ac27467f9c9f8e9286f7a0056ee75f26892d92a0d06b02690aa3f763273215,https://files.seeedstudio.com/wiki/Wio-LR2021/img/Wio-LR2021-pinout-5-mask.jpg | https://wiki.seeedstudio.com/wio_lr2021_introduction/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/Wio-LR2021/Pinout Images/Wio-LR2021 - Pinout - srcm-235.jpg | Seeed Studio Board Reference/Wireless, LoRa & RF Modules/Wio-LR2021/Wio-LR2021 - Pinout.jpg"
source-b1c187e2865d802885,Wio-LR2021,Seeed Studio,,pinout image,Connector diagram visually inspected; independent electrical review pending,media/c4d148a83fb5af5e86c9b15a1f8b5acfa53f206def1a10677b683c34dbe4d02b.png,c4d148a83fb5af5e86c9b15a1f8b5acfa53f206def1a10677b683c34dbe4d02b,https://files.seeedstudio.com/wiki/Wio-LR2021/img/WIO-LR2021_Pinout-3.png | https://wiki.seeedstudio.com/wio_lr2021_introduction/,Source rights not yet established,"Seeed Studio Board Reference/Wireless, LoRa & RF Modules/Wio-LR2021/Wio-LR2021 - Pinout (Symbol).png"
srcm-237,Wio-SX1262,Seeed Studio,,pinout image,Reviewed source,media/60fc906dd8bae2589e891ac17fb46e8bb453dd104109d9dfe827754cd7a7be0e.png,60fc906dd8bae2589e891ac17fb46e8bb453dd104109d9dfe827754cd7a7be0e,https://files.seeedstudio.com/wiki/XIAO_ESP32S3_for_Meshtastic_LoRa/30.png | https://wiki.seeedstudio.com/wio_sx1262/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/Wio-SX1262/Pinout Images/Wio-SX1262 - Pinout - srcm-237.png | Seeed Studio Board Reference/Wireless, LoRa & RF Modules/Wio-SX1262/Wio-SX1262 - Pinout.png"
source-ad6a4672d49556355f,Wio-SX1262,Seeed Studio,,source reference,Unreviewed source,media/0f8f860ef768c86115919fc635d4eac17d0588a2d664fefca4681e2e125b073c.png,0f8f860ef768c86115919fc635d4eac17d0588a2d664fefca4681e2e125b073c,https://files.seeedstudio.com/wiki/XIAO_ESP32S3_for_Meshtastic_LoRa/31.png | https://wiki.seeedstudio.com/wio_sx1262/,Source rights not yet established,"Seeed Studio Board Reference/Wireless, LoRa & RF Modules/Wio-SX1262/Wio-SX1262 - Block Diagram.png"
source-e100d0774698e6eb02,Wio-SX1262,Seeed Studio,,source reference,Unreviewed source,media/d27a30f04b10f4eef876ed1749369cf67355ddcd97faedbc8b807127ced49ae1.png,d27a30f04b10f4eef876ed1749369cf67355ddcd97faedbc8b807127ced49ae1,https://files.seeedstudio.com/wiki/XIAO_ESP32S3_for_Meshtastic_LoRa/68.jpg | https://wiki.seeedstudio.com/wio_sx1262/,Source rights not yet established,"Seeed Studio Board Reference/Wireless, LoRa & RF Modules/Wio-SX1262/Wio-SX1262 - Pin Definition Table.png"
srcm-238,WM1302 LoRaWAN Gateway Module,Seeed Studio,,pinout image,Reviewed source,media/f64af32329e3765e919568e46fd776e428219f7053b4180614d75188bc73579d.png,f64af32329e3765e919568e46fd776e428219f7053b4180614d75188bc73579d,https://files.seeedstudio.com/wiki/WM1302_module/WM1302_1.png | https://wiki.seeedstudio.com/WM1302_module/,Not established; source attribution retained,"Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/WM1302 LoRaWAN Gateway Module/Pinout Images/WM1302 LoRaWAN Gateway Module - Pinout - srcm-238.png | Seeed Studio Board Reference/Wireless, LoRa & RF Modules/WM1302 LoRaWAN Gateway Module/WM1302 LoRaWAN Gateway Module - Pinout.png"
source-d963db7f2cf4bb09b0,WM1302 LoRaWAN Gateway Module,Seeed Studio,,source reference,Unreviewed source,media/cc0d56643d2db645a2e856bf9776704c4950a56dc514e8121cfd90454f5d8a5d.jpg,cc0d56643d2db645a2e856bf9776704c4950a56dc514e8121cfd90454f5d8a5d,https://files.seeedstudio.com/wiki/WM1302_module/diagram.jpg | https://wiki.seeedstudio.com/WM1302_module/,Source rights not yet established,"Seeed Studio Board Reference/Wireless, LoRa & RF Modules/WM1302 LoRaWAN Gateway Module/WM1302 LoRaWAN Gateway Module - Block Diagram.jpg"
source-826eee6cabfd4cffa1,WM1302 LoRaWAN Gateway Module,Seeed Studio,,source reference,Unreviewed source,media/09e7c26254f3f28fd3e626f2fee25145fb44b56ad6ab28cb5160f8da504204f4.jpg,09e7c26254f3f28fd3e626f2fee25145fb44b56ad6ab28cb5160f8da504204f4,https://files.seeedstudio.com/wiki/WM1302_module/WM1302_4.jpeg | https://wiki.seeedstudio.com/WM1302_module/,Source rights not yet established,"Seeed Studio Board Reference/Wireless, LoRa & RF Modules/WM1302 LoRaWAN Gateway Module/WM1302 LoRaWAN Gateway Module - Dimensions.jpg"
source-ed623571a513122a56,WM1302 LoRaWAN Gateway Module,Seeed Studio,,source reference,Unreviewed source,media/b8549d38cb213f43ae9650a20452ba6cb1874c6966195855302805433a8fa09e.jpg,b8549d38cb213f43ae9650a20452ba6cb1874c6966195855302805433a8fa09e,https://files.seeedstudio.com/wiki/WM1302_module/WM1302_2.jpeg | https://wiki.seeedstudio.com/WM1302_module/,Source rights not yet established,"Seeed Studio Board Reference/Wireless, LoRa & RF Modules/WM1302 LoRaWAN Gateway Module/WM1302 LoRaWAN Gateway Module - Pin Definition Table.jpg"
srcm-179,WM1302 Pi HAT,Seeed Studio,,pinout image,Reviewed source,media/9730a8794cd6eaee190ffb9d72d874c3d5bf37e92cc2db6311db6455a47a43db.png,9730a8794cd6eaee190ffb9d72d874c3d5bf37e92cc2db6311db6455a47a43db,https://files.seeedstudio.com/products/113100022/5371617183671_.pic_hd.jpg | https://wiki.seeedstudio.com/WM1302_Pi_HAT/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/WM1302 Pi HAT/Pinout Images/WM1302 Pi HAT - Pinout - srcm-179.png | Seeed Studio Board Reference/Raspberry Pi HATs & Add-ons/WM1302 Pi HAT/WM1302 Pi HAT - Pinout.png
source-5665a27033fda9c5fa,WM1302 Pi HAT,Seeed Studio,,source reference,Unreviewed source,media/c2dd26e07b8fbb55a5c337cbbb7d66dda1f0a95ca2f79c0f92d6a655edacb56f.png,c2dd26e07b8fbb55a5c337cbbb7d66dda1f0a95ca2f79c0f92d6a655edacb56f,https://files.seeedstudio.com/products/113100022/WM1302%20PiHat_Size-17.png | https://wiki.seeedstudio.com/WM1302_Pi_HAT/,Source rights not yet established,Seeed Studio Board Reference/Raspberry Pi HATs & Add-ons/WM1302 Pi HAT/WM1302 Pi HAT - Dimensions.png
source-867420be386cd204cf,WM1302 Pi HAT,Seeed Studio,,source reference,Unreviewed source,media/222064ab2999929750a5ae5c4e3bf025673d08999ae908479401d4f0808bcc70.png,222064ab2999929750a5ae5c4e3bf025673d08999ae908479401d4f0808bcc70,https://files.seeedstudio.com/products/113100022/pi%20hat.png | https://wiki.seeedstudio.com/WM1302_Pi_HAT/,Source rights not yet established,Seeed Studio Board Reference/Raspberry Pi HATs & Add-ons/WM1302 Pi HAT/WM1302 Pi HAT - Pin Definition Table.png
srcm-120,XBee Shield,Seeed Studio,,board labeling image,Reviewed source,media/8d96b2abad686dc150e7632e6685503d29ccfcd4eece74c33f503838ddbed01e.jpg,8d96b2abad686dc150e7632e6685503d29ccfcd4eece74c33f503838ddbed01e,https://files.seeedstudio.com/wiki/XBee-Shield/img/Xbshield_bottom.jpg | https://wiki.seeedstudio.com/XBee_Shield/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/XBee Shield/Board Labels/XBee Shield - Pinout (Back) - srcm-120.jpg | Seeed Studio Board Reference/Arduino Shields/XBee Shield/XBee Shield - Pinout (Back).jpg
source-14e8d28cd9dbd9f276,XBee Shield,Seeed Studio,,source reference,Unreviewed source,media/1324a9aaa3a94c113e98ab9f6b67563ddd66afa5dfef6e4c41a07570441d729d.jpg,1324a9aaa3a94c113e98ab9f6b67563ddd66afa5dfef6e4c41a07570441d729d,https://files.seeedstudio.com/wiki/XBee-Shield/img/XBee_Shield_Outline.jpg | https://wiki.seeedstudio.com/XBee_Shield/,Source rights not yet established,Seeed Studio Board Reference/Arduino Shields/XBee Shield/XBee Shield - Hardware Overview.jpg
srcm-247,XIAO Debug Mate,Seeed Studio,,pinout image,Reviewed source,media/bd85a2c5980c09ff04fc01dd5ef86674723dc1699bad9a114829a0d5426bf814.jpg,bd85a2c5980c09ff04fc01dd5ef86674723dc1699bad9a114829a0d5426bf814,https://files.seeedstudio.com/wiki/xiao_debug_mate/sticket_2.jpg | https://wiki.seeedstudio.com/getting_started_with_xiao_debug_mate/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/XIAO Debug Mate/Pinout Images/XIAO Debug Mate - Pinout (Back) - srcm-247.jpg | Seeed Studio Board Reference/XIAO/XIAO Expansion Boards & Add-ons/XIAO Debug Mate/XIAO Debug Mate - Pinout (Back).jpg
srcm-248,XIAO Debug Mate,Seeed Studio,,pinout image,Reviewed source,media/d2b2f11ac508c45699c29d0b608edd8960800d88100d44b0531e91bf7ae344c7.jpg,d2b2f11ac508c45699c29d0b608edd8960800d88100d44b0531e91bf7ae344c7,https://files.seeedstudio.com/wiki/xiao_debug_mate/sticket_1.jpg | https://wiki.seeedstudio.com/getting_started_with_xiao_debug_mate/,Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/XIAO Debug Mate/Pinout Images/XIAO Debug Mate - Pinout (Front) - srcm-248.jpg | Seeed Studio Board Reference/XIAO/XIAO Expansion Boards & Add-ons/XIAO Debug Mate/XIAO Debug Mate - Pinout (Front).jpg
source-560f78afae792924ea,XIAO Debug Mate,Seeed Studio,,source reference,Unreviewed source,media/4e8a9e9f3ee236a754e87f39a2942b84ee1b6596b339e39c02256c778d8f8ee7.png,4e8a9e9f3ee236a754e87f39a2942b84ee1b6596b339e39c02256c778d8f8ee7,https://files.seeedstudio.com/wiki/xiao_debug_mate/hardware_overview.png | https://wiki.seeedstudio.com/getting_started_with_xiao_debug_mate/,Source rights not yet established,Seeed Studio Board Reference/XIAO/XIAO Expansion Boards & Add-ons/XIAO Debug Mate/XIAO Debug Mate - Hardware Overview.png
srcm-253,XIAO Logger HAT,Seeed Studio,,board labeling image,Reviewed source,media/b27d4d2a125843ce1c3b85b7bfdbba46712a781a3c7709557a3b03ff92f4f13a.png,b27d4d2a125843ce1c3b85b7bfdbba46712a781a3c7709557a3b03ff92f4f13a,"https://raw.githubusercontent.com/potblitd/XIAO-log/main/images/xiao-log-assembly.png | https://github.com/potblitd/XIAO-log (linked from the Seeed product page's ""Wiki & Learn"" tab as the co-create documentation repo)",Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/XIAO Logger HAT/Board Labels/XIAO Logger HAT - Pinout - srcm-253.png | Seeed Studio Board Reference/XIAO/XIAO Expansion Boards & Add-ons/XIAO Logger HAT/XIAO Logger HAT - Pinout.png
source-29f307b1338f4ad66f,XIAO Logger HAT,Seeed Studio,,source reference,Unreviewed source,media/d458e652f4d6f89927f024a412a2c3d7d3efa3f2885f2dcbf015848b3f165178.jpg,d458e652f4d6f89927f024a412a2c3d7d3efa3f2885f2dcbf015848b3f165178,https://media-cdn.seeedstudio.com/media/catalog/product/6/-/6-114993446-xiao-log-size.jpg | https://www.seeedstudio.com/XIAO-LOG-p-6341.html,Source rights not yet established,Seeed Studio Board Reference/XIAO/XIAO Expansion Boards & Add-ons/XIAO Logger HAT/XIAO Logger HAT - Dimensions.jpg
srcm-256,XIAO PowerBread,Seeed Studio,,board labeling image,Reviewed source,media/91ec0aed09d7ac29a5f52321f4682dc1cdbbf2cdf911b1de6dbb1d818afcdd6a.webp,91ec0aed09d7ac29a5f52321f4682dc1cdbbf2cdf911b1de6dbb1d818afcdd6a,"https://raw.githubusercontent.com/nicho810/XIAO-PowerBread/main/Docs/Images/pic_overview.webp | https://github.com/nicho810/XIAO-PowerBread (linked from the Seeed product page's ""Wiki & Learn"" tab / official designer repo)",Not established; source attribution retained,Pinouts and Reference Sheets/10 Expansion Boards and Radio Modules/Seeed Studio/XIAO PowerBread/Board Labels/XIAO PowerBread - Pinout - srcm-256.webp | Seeed Studio Board Reference/XIAO/XIAO Expansion Boards & Add-ons/XIAO PowerBread/XIAO PowerBread - Pinout.webp
